,State_Code,District_Name,Type,Status,Count
8017,TN,Pudukkottai,delta7,confirmed,75.0
8018,TN,Pudukkottai,delta7,deceased,2.0
8019,TN,Pudukkottai,delta7,recovered,68.0
8020,TN,Pudukkottai,delta7,vaccinated1,10691.0
8021,TN,Pudukkottai,delta7,vaccinated2,34202.0
8022,TN,Pudukkottai,meta,population,1918725.0
8024,TN,Pudukkottai,total,confirmed,30183.0
8025,TN,Pudukkottai,total,deceased,416.0
8026,TN,Pudukkottai,total,recovered,29627.0
8027,TN,Pudukkottai,total,tested,20835.0
8028,TN,Pudukkottai,total,vaccinated1,827320.0
8029,TN,Pudukkottai,total,vaccinated2,314780.0
8030,TN,Railway Quarantine,total,confirmed,428.0
8031,TN,Railway Quarantine,total,recovered,428.0
8032,TN,Ramanathapuram,delta,confirmed,3.0
8033,TN,Ramanathapuram,delta,recovered,6.0
8034,TN,Ramanathapuram,delta,vaccinated1,852.0
8035,TN,Ramanathapuram,delta,vaccinated2,2329.0
8036,TN,Ramanathapuram,delta21_14,confirmed,59.0
8037,TN,Ramanathapuram,delta7,confirmed,25.0
8038,TN,Ramanathapuram,delta7,recovered,55.0
8039,TN,Ramanathapuram,delta7,vaccinated1,9961.0
8040,TN,Ramanathapuram,delta7,vaccinated2,32447.0
8041,TN,Ramanathapuram,meta,population,1337560.0
8043,TN,Ramanathapuram,total,confirmed,20564.0
8044,TN,Ramanathapuram,total,deceased,357.0
8045,TN,Ramanathapuram,total,recovered,20158.0
8046,TN,Ramanathapuram,total,tested,23389.0
8047,TN,Ramanathapuram,total,vaccinated1,660673.0
8048,TN,Ramanathapuram,total,vaccinated2,280037.0
8049,TN,Ranipet,delta,confirmed,14.0
8050,TN,Ranipet,delta,recovered,14.0
8051,TN,Ranipet,delta,vaccinated1,506.0
8052,TN,Ranipet,delta,vaccinated2,485.0
8053,TN,Ranipet,delta21_14,confirmed,85.0
8054,TN,Ranipet,delta7,confirmed,69.0
8055,TN,Ranipet,delta7,deceased,2.0
8056,TN,Ranipet,delta7,recovered,73.0
8057,TN,Ranipet,delta7,vaccinated1,10793.0
8058,TN,Ranipet,delta7,vaccinated2,13744.0
8059,TN,Ranipet,meta,population,1210277.0
8061,TN,Ranipet,total,confirmed,43436.0
8062,TN,Ranipet,total,deceased,775.0
8063,TN,Ranipet,total,recovered,42557.0
8064,TN,Ranipet,total,tested,20118.0
8065,TN,Ranipet,total,vaccinated1,557267.0
8066,TN,Ranipet,total,vaccinated2,174051.0
8067,TN,Salem,delta,confirmed,62.0
8068,TN,Salem,delta,deceased,1.0
8069,TN,Salem,delta,recovered,67.0
8070,TN,Salem,delta,vaccinated1,396.0
8071,TN,Salem,delta,vaccinated2,2125.0
8072,TN,Salem,delta21_14,confirmed,395.0
8073,TN,Salem,delta7,confirmed,427.0
8074,TN,Salem,delta7,deceased,3.0
8075,TN,Salem,delta7,recovered,442.0
8076,TN,Salem,delta7,vaccinated1,25814.0
8077,TN,Salem,delta7,vaccinated2,66134.0
8078,TN,Salem,meta,population,3480008.0
8080,TN,Salem,total,confirmed,99893.0
8081,TN,Salem,total,deceased,1685.0
8082,TN,Salem,total,recovered,97619.0
8083,TN,Salem,total,tested,79660.0
8084,TN,Salem,total,vaccinated1,1925084.0
8085,TN,Salem,total,vaccinated2,791376.0
8086,TN,Sivaganga,delta,confirmed,13.0
8087,TN,Sivaganga,delta,recovered,9.0
8088,TN,Sivaganga,delta,vaccinated1,195.0
8089,TN,Sivaganga,delta,vaccinated2,564.0
8090,TN,Sivaganga,delta21_14,confirmed,75.0
8091,TN,Sivaganga,delta7,confirmed,82.0
8092,TN,Sivaganga,delta7,recovered,78.0
8093,TN,Sivaganga,delta7,vaccinated1,10170.0
8094,TN,Sivaganga,delta7,vaccinated2,31816.0
8095,TN,Sivaganga,meta,population,1341250.0
8097,TN,Sivaganga,total,confirmed,20195.0
8098,TN,Sivaganga,total,deceased,206.0
8099,TN,Sivaganga,total,recovered,19854.0
8100,TN,Sivaganga,total,tested,25824.0
8101,TN,Sivaganga,total,vaccinated1,726010.0
8102,TN,Sivaganga,total,vaccinated2,287468.0
8103,TN,Tenkasi,delta,confirmed,4.0
8104,TN,Tenkasi,delta,recovered,4.0
8105,TN,Tenkasi,delta,vaccinated1,291.0
8106,TN,Tenkasi,delta,vaccinated2,446.0
8107,TN,Tenkasi,delta21_14,confirmed,13.0
8108,TN,Tenkasi,delta7,confirmed,25.0
8109,TN,Tenkasi,delta7,recovered,14.0
8110,TN,Tenkasi,delta7,vaccinated1,16935.0
8111,TN,Tenkasi,delta7,vaccinated2,21454.0
8112,TN,Tenkasi,meta,population,1407627.0
8114,TN,Tenkasi,total,confirmed,27357.0
8115,TN,Tenkasi,total,deceased,484.0
8116,TN,Tenkasi,total,recovered,26834.0
8117,TN,Tenkasi,total,tested,26338.0
8118,TN,Tenkasi,total,vaccinated1,736882.0
8119,TN,Tenkasi,total,vaccinated2,233177.0
8120,TN,Thanjavur,delta,confirmed,37.0
8121,TN,Thanjavur,delta,recovered,59.0
8122,TN,Thanjavur,delta,vaccinated1,12155.0
8123,TN,Thanjavur,delta,vaccinated2,2378.0
8124,TN,Thanjavur,delta21_14,confirmed,426.0
8125,TN,Thanjavur,delta7,confirmed,310.0
8126,TN,Thanjavur,delta7,deceased,6.0
8127,TN,Thanjavur,delta7,recovered,428.0
8128,TN,Thanjavur,delta7,vaccinated1,49025.0
8129,TN,Thanjavur,delta7,vaccinated2,31228.0
8130,TN,Thanjavur,meta,population,2402781.0
8132,TN,Thanjavur,total,confirmed,75352.0
8133,TN,Thanjavur,total,deceased,972.0
8134,TN,Thanjavur,total,recovered,73874.0
8135,TN,Thanjavur,total,tested,67445.0
8136,TN,Thanjavur,total,vaccinated1,1224986.0
8137,TN,Thanjavur,total,vaccinated2,486660.0
8138,TN,Theni,delta,confirmed,1.0
8139,TN,Theni,delta,deceased,1.0
8140,TN,Theni,delta,recovered,5.0
8141,TN,Theni,delta,vaccinated1,379.0
8142,TN,Theni,delta,vaccinated2,1536.0
8143,TN,Theni,delta21_14,confirmed,30.0
8144,TN,Theni,delta7,confirmed,15.0
8145,TN,Theni,delta7,deceased,1.0
8146,TN,Theni,delta7,recovered,23.0
8147,TN,Theni,delta7,vaccinated1,11199.0
8148,TN,Theni,delta7,vaccinated2,33309.0
8149,TN,Theni,meta,population,1243684.0
8151,TN,Theni,total,confirmed,43571.0
8152,TN,Theni,total,deceased,521.0
8153,TN,Theni,total,recovered,43018.0
8154,TN,Theni,total,tested,45839.0
8155,TN,Theni,total,vaccinated1,660187.0
8156,TN,Theni,total,vaccinated2,304832.0
8157,TN,Thiruvallur,delta,confirmed,28.0
8158,TN,Thiruvallur,delta,recovered,55.0
8159,TN,Thiruvallur,delta,vaccinated1,2328.0
8160,TN,Thiruvallur,delta,vaccinated2,4382.0
8161,TN,Thiruvallur,delta21_14,confirmed,421.0
8162,TN,Thiruvallur,delta7,confirmed,252.0
8163,TN,Thiruvallur,delta7,deceased,3.0
8164,TN,Thiruvallur,delta7,recovered,396.0
8165,TN,Thiruvallur,delta7,vaccinated1,25332.0
8166,TN,Thiruvallur,delta7,vaccinated2,47695.0
8167,TN,Thiruvallur,meta,population,3725697.0
8169,TN,Thiruvallur,total,confirmed,119370.0
8170,TN,Thiruvallur,total,deceased,1842.0
8171,TN,Thiruvallur,total,recovered,117138.0
8172,TN,Thiruvallur,total,tested,67948.0
8173,TN,Thiruvallur,total,vaccinated1,1425728.0
8174,TN,Thiruvallur,total,vaccinated2,563426.0
8175,TN,Thiruvarur,delta,confirmed,23.0
8176,TN,Thiruvarur,delta,deceased,2.0
8177,TN,Thiruvarur,delta,recovered,22.0
8178,TN,Thiruvarur,delta,vaccinated1,291.0
8179,TN,Thiruvarur,delta,vaccinated2,624.0
8180,TN,Thiruvarur,delta21_14,confirmed,242.0
8181,TN,Thiruvarur,delta7,confirmed,170.0
8182,TN,Thiruvarur,delta7,deceased,5.0
8183,TN,Thiruvarur,delta7,recovered,253.0
8184,TN,Thiruvarur,delta7,vaccinated1,13453.0
8185,TN,Thiruvarur,delta7,vaccinated2,29614.0
8186,TN,Thiruvarur,meta,population,1268094.0
8188,TN,Thiruvarur,total,confirmed,41461.0
8189,TN,Thiruvarur,total,deceased,442.0
8190,TN,Thiruvarur,total,recovered,40760.0
8191,TN,Thiruvarur,total,tested,67445.0
8192,TN,Thiruvarur,total,vaccinated1,630274.0
8193,TN,Thiruvarur,total,vaccinated2,246969.0
8194,TN,Thoothukkudi,delta,confirmed,11.0
8195,TN,Thoothukkudi,delta,deceased,1.0
8196,TN,Thoothukkudi,delta,recovered,9.0
8197,TN,Thoothukkudi,delta,vaccinated1,11497.0
8198,TN,Thoothukkudi,delta,vaccinated2,1612.0
8199,TN,Thoothukkudi,delta21_14,confirmed,105.0
8200,TN,Thoothukkudi,delta7,confirmed,85.0
8201,TN,Thoothukkudi,delta7,deceased,1.0
8202,TN,Thoothukkudi,delta7,recovered,90.0
8203,TN,Thoothukkudi,delta7,vaccinated1,46323.0
8204,TN,Thoothukkudi,delta7,vaccinated2,22453.0
8205,TN,Thoothukkudi,meta,population,1738376.0
8207,TN,Thoothukkudi,total,confirmed,56304.0
8208,TN,Thoothukkudi,total,deceased,409.0
8209,TN,Thoothukkudi,total,recovered,55757.0
8210,TN,Thoothukkudi,total,tested,49288.0
8211,TN,Thoothukkudi,total,vaccinated1,984706.0
8212,TN,Thoothukkudi,total,vaccinated2,328797.0
8213,TN,Tiruchirappalli,delta,confirmed,37.0
8214,TN,Tiruchirappalli,delta,recovered,49.0
8215,TN,Tiruchirappalli,delta,vaccinated1,2445.0
8216,TN,Tiruchirappalli,delta,vaccinated2,892.0
8217,TN,Tiruchirappalli,delta21_14,confirmed,331.0
8218,TN,Tiruchirappalli,delta7,confirmed,302.0
8219,TN,Tiruchirappalli,delta7,deceased,5.0
8220,TN,Tiruchirappalli,delta7,recovered,334.0
8221,TN,Tiruchirappalli,delta7,vaccinated1,32150.0
8222,TN,Tiruchirappalli,delta7,vaccinated2,48874.0
8223,TN,Tiruchirappalli,meta,population,2713858.0
8225,TN,Tiruchirappalli,total,confirmed,77534.0
8226,TN,Tiruchirappalli,total,deceased,1059.0
8227,TN,Tiruchirappalli,total,recovered,76038.0
8228,TN,Tiruchirappalli,total,tested,92586.0
8229,TN,Tiruchirappalli,total,vaccinated1,1468456.0
8230,TN,Tiruchirappalli,total,vaccinated2,636356.0
8231,TN,Tirunelveli,delta,confirmed,11.0
8232,TN,Tirunelveli,delta,deceased,1.0
8233,TN,Tirunelveli,delta,recovered,13.0
8234,TN,Tirunelveli,delta,vaccinated1,940.0
8235,TN,Tirunelveli,delta,vaccinated2,627.0
8236,TN,Tirunelveli,delta21_14,confirmed,115.0
8237,TN,Tirunelveli,delta7,confirmed,93.0
8238,TN,Tirunelveli,delta7,deceased,1.0
8239,TN,Tirunelveli,delta7,recovered,125.0
8240,TN,Tirunelveli,delta7,vaccinated1,22582.0
8241,TN,Tirunelveli,delta7,vaccinated2,19904.0
8242,TN,Tirunelveli,meta,population,1665253.0
8244,TN,Tirunelveli,total,confirmed,49374.0
8245,TN,Tirunelveli,total,deceased,432.0
8246,TN,Tirunelveli,total,recovered,48812.0
8247,TN,Tirunelveli,total,tested,54208.0
8248,TN,Tirunelveli,total,vaccinated1,815687.0
8249,TN,Tirunelveli,total,vaccinated2,275985.0
8250,TN,Tirupathur,delta,confirmed,10.0
8251,TN,Tirupathur,delta,recovered,8.0
8252,TN,Tirupathur,delta,vaccinated1,311.0
8253,TN,Tirupathur,delta,vaccinated2,525.0
8254,TN,Tirupathur,delta21_14,confirmed,61.0
8255,TN,Tirupathur,delta7,confirmed,50.0
8256,TN,Tirupathur,delta7,recovered,66.0
8257,TN,Tirupathur,delta7,vaccinated1,11111.0
8258,TN,Tirupathur,delta7,vaccinated2,24743.0
8259,TN,Tirupathur,meta,population,1111812.0
8261,TN,Tirupathur,total,confirmed,29301.0
8262,TN,Tirupathur,total,deceased,625.0
8263,TN,Tirupathur,total,recovered,28600.0
8264,TN,Tirupathur,total,tested,23998.0
8265,TN,Tirupathur,total,vaccinated1,541496.0
8266,TN,Tirupathur,total,vaccinated2,205219.0
8267,TN,Tiruppur,delta,confirmed,69.0
8268,TN,Tiruppur,delta,deceased,1.0
8269,TN,Tiruppur,delta,recovered,53.0
8270,TN,Tiruppur,delta,vaccinated1,133.0
8271,TN,Tiruppur,delta,vaccinated2,443.0
8272,TN,Tiruppur,delta21_14,confirmed,556.0
8273,TN,Tiruppur,delta7,confirmed,504.0
8274,TN,Tiruppur,delta7,deceased,5.0
8275,TN,Tiruppur,delta7,recovered,537.0
8276,TN,Tiruppur,delta7,vaccinated1,20414.0
8277,TN,Tiruppur,delta7,vaccinated2,50762.0
8278,TN,Tiruppur,meta,population,2471222.0
8280,TN,Tiruppur,total,confirmed,95405.0
8281,TN,Tiruppur,total,deceased,979.0
8282,TN,Tiruppur,total,recovered,93683.0
8283,TN,Tiruppur,total,tested,36301.0
8284,TN,Tiruppur,total,vaccinated1,1671392.0
8285,TN,Tiruppur,total,vaccinated2,611015.0
8286,TN,Tiruvannamalai,delta,confirmed,18.0
8287,TN,Tiruvannamalai,delta,recovered,28.0
8288,TN,Tiruvannamalai,delta,vaccinated1,4455.0
8289,TN,Tiruvannamalai,delta,vaccinated2,10228.0
8290,TN,Tiruvannamalai,delta21_14,confirmed,142.0
8291,TN,Tiruvannamalai,delta7,confirmed,120.0
8292,TN,Tiruvannamalai,delta7,recovered,158.0
8293,TN,Tiruvannamalai,delta7,vaccinated1,31415.0
8294,TN,Tiruvannamalai,delta7,vaccinated2,73235.0
8295,TN,Tiruvannamalai,meta,population,2468965.0
8297,TN,Tiruvannamalai,total,confirmed,54968.0
8298,TN,Tiruvannamalai,total,deceased,667.0
8299,TN,Tiruvannamalai,total,recovered,54122.0
8300,TN,Tiruvannamalai,total,tested,76170.0
8301,TN,Tiruvannamalai,total,vaccinated1,1270049.0
8302,TN,Tiruvannamalai,total,vaccinated2,533376.0
8303,TN,Vellore,delta,confirmed,12.0
8304,TN,Vellore,delta,recovered,15.0
8305,TN,Vellore,delta,vaccinated1,953.0
8306,TN,Vellore,delta,vaccinated2,1825.0
8307,TN,Vellore,delta21_14,confirmed,119.0
8308,TN,Vellore,delta7,confirmed,117.0
8309,TN,Vellore,delta7,deceased,1.0
8310,TN,Vellore,delta7,recovered,139.0
8311,TN,Vellore,delta7,vaccinated1,18978.0
8312,TN,Vellore,delta7,vaccinated2,31716.0
8313,TN,Vellore,meta,population,1614242.0
8315,TN,Vellore,total,confirmed,49864.0
8316,TN,Vellore,total,deceased,1131.0
8317,TN,Vellore,total,recovered,48564.0
8318,TN,Vellore,total,tested,47936.0
8319,TN,Vellore,total,vaccinated1,763735.0
8320,TN,Vellore,total,vaccinated2,336366.0
8321,TN,Viluppuram,delta,confirmed,10.0
8322,TN,Viluppuram,delta,recovered,11.0
8323,TN,Viluppuram,delta,vaccinated1,12953.0
8324,TN,Viluppuram,delta,vaccinated2,11812.0
8325,TN,Viluppuram,delta21_14,confirmed,84.0
8326,TN,Viluppuram,delta7,confirmed,79.0
8327,TN,Viluppuram,delta7,deceased,1.0
8328,TN,Viluppuram,delta7,recovered,83.0
8329,TN,Viluppuram,delta7,vaccinated1,53748.0
8330,TN,Viluppuram,delta7,vaccinated2,67153.0
8331,TN,Viluppuram,meta,population,2093003.0
8333,TN,Viluppuram,total,confirmed,45857.0
8334,TN,Viluppuram,total,deceased,356.0
8335,TN,Viluppuram,total,recovered,45382.0
8336,TN,Viluppuram,total,tested,52064.0
8337,TN,Viluppuram,total,vaccinated1,1085842.0
8338,TN,Viluppuram,total,vaccinated2,444502.0
8339,TN,Virudhunagar,delta,confirmed,5.0
8340,TN,Virudhunagar,delta,recovered,8.0
8341,TN,Virudhunagar,delta,vaccinated1,1007.0
8342,TN,Virudhunagar,delta,vaccinated2,3437.0
8343,TN,Virudhunagar,delta21_14,confirmed,45.0
8344,TN,Virudhunagar,delta7,confirmed,38.0
8345,TN,Virudhunagar,delta7,recovered,45.0
8346,TN,Virudhunagar,delta7,vaccinated1,16628.0
8347,TN,Virudhunagar,delta7,vaccinated2,50467.0
8348,TN,Virudhunagar,meta,population,1943309.0
8350,TN,Virudhunagar,total,confirmed,46294.0
8351,TN,Virudhunagar,total,deceased,548.0
8352,TN,Virudhunagar,total,recovered,45687.0
8353,TN,Virudhunagar,total,tested,28620.0
8354,TN,Virudhunagar,total,vaccinated1,1072788.0
